CALENDAR_DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY(mins),SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME(mins),DISTANCE(mi),SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,IATA_CODE,AIRPORT,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE
22,Tuesday,WN,36,N757LV,HOU,DAL,2024-10-02 15:00:00,,,2024-10-02 06:00:00,,,239,2024-10-02 16:00:00,,,0,1,A,,,,,,DAL,Dallas Love Field,Dallas,TX,USA,32.84711,-96.85177
22,Tuesday,WN,2831,N363SW,LAX,SFO,2024-10-02 15:35:00,,,2024-10-02 07:05:00,,,337,2024-10-02 16:50:00,,,0,1,C,,,,,,SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484
22,Tuesday,WN,1284,N685SW,SAN,SFO,2024-10-02 16:00:00,,,2024-10-02 09:00:00,,,447,2024-10-02 17:30:00,,,0,1,C,,,,,,SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484
22,Tuesday,WN,41,N799SW,DAL,HOU,2024-10-02 16:30:00,,,2024-10-02 06:05:00,,,239,2024-10-02 17:35:00,,,0,1,A,,,,,,HOU,William P. Hobby Airport,Houston,TX,USA,29.64542,-95.27889
22,Tuesday,WN,45,N694SW,DAL,HOU,2024-10-02 17:30:00,,,2024-10-02 06:05:00,,,239,2024-10-02 18:35:00,,,0,1,A,,,,,,HOU,William P. Hobby Airport,Houston,TX,USA,29.64542,-95.27889
22,Tuesday,WN,2259,N363SW,SFO,SAN,2024-10-02 17:35:00,,,2024-10-02 08:05:00,,,447,2024-10-02 19:00:00,,,0,1,C,,,,,,SAN,San Diego International Airport (Lindbergh Field),San Diego,CA,USA,32.73356,-117.18966
22,Tuesday,WN,48,N779SW,HOU,DAL,2024-10-02 18:00:00,,,2024-10-02 06:00:00,,,239,2024-10-02 19:00:00,,,0,1,A,,,,,,DAL,Dallas Love Field,Dallas,TX,USA,32.84711,-96.85177
22,Tuesday,WN,1285,N685SW,SFO,LAX,2024-10-02 18:30:00,,,2024-10-02 08:00:00,,,337,2024-10-02 19:50:00,,,0,1,C,,,,,,LAX,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
22,Tuesday,WN,2465,N7705A,SNA,SFO,2024-10-02 18:45:00,,,2024-10-02 08:00:00,,,372,2024-10-02 20:05:00,,,0,1,C,,,,,,SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484
22,Tuesday,AA,855,,SMF,PHX,2024-10-02 19:17:00,,,2024-10-02 10:03:00,,,647,2024-10-02 22:00:00,,,0,1,A,,,,,,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806
22,Tuesday,WN,2467,N7705A,SFO,SNA,2024-10-02 20:40:00,,,2024-10-02 08:00:00,,,372,2024-10-02 22:00:00,,,0,1,C,,,,,,SNA,John Wayne Airport (Orange County Airport),Santa Ana,CA,USA,33.67566,-117.86822
22,Tuesday,AA,629,,PHX,SNA,2024-10-02 21:10:00,,,2024-10-02 08:02:00,,,338,2024-10-02 21:32:00,,,0,1,A,,,,,,SNA,John Wayne Airport (Orange County Airport),Santa Ana,CA,USA,33.67566,-117.86822
22,Tuesday,AA,739,N552UW,MIA,PHL,2024-10-02 21:34:00,2024-10-02 22:06:00,32.0,2024-10-02 17:04:00,,,1013,2024-10-02 02:08:00,,,0,1,A,,,,,,PHL,Philadelphia International Airport,Philadelphia,PA,USA,39.87195,-75.24114
23,Wednesday,AA,2159,,BOS,DCA,2024-10-02 06:00:00,,,2024-10-02 09:06:00,,,399,2024-10-02 07:36:00,,,0,1,A,,,,,,DCA,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
23,Wednesday,AA,1941,,ORF,CLT,2024-10-02 06:55:00,,,2024-10-02 09:00:00,,,290,2024-10-02 08:25:00,,,0,1,A,,,,,,CLT,Charlotte Douglas International Airport,Charlotte,NC,USA,35.21401,-80.94313
23,Wednesday,AA,2163,N814AW,DCA,LGA,2024-10-02 08:00:00,2024-10-02 08:00:00,0.0,2024-10-02 08:01:00,,,214,2024-10-02 09:21:00,,,0,1,C,,,,,,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
23,Wednesday,AA,1103,N3DHAA,LGA,MIA,2024-10-02 09:59:00,,,2024-10-02 20:02:00,,,1096,2024-10-02 13:21:00,,,0,1,B,,,,,,MIA,Miami International Airport,Miami,FL,USA,25.79325,-80.29056
23,Wednesday,AA,1973,,LGA,CLT,2024-10-02 10:06:00,,,2024-10-02 13:08:00,,,544,2024-10-02 12:24:00,,,0,1,C,,,,,,CLT,Charlotte Douglas International Airport,Charlotte,NC,USA,35.21401,-80.94313
23,Wednesday,AA,380,N3MAAA,ORD,LGA,2024-10-02 10:12:00,,,2024-10-02 12:03:00,,,733,2024-10-02 13:15:00,,,0,1,B,,,,,,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
23,Wednesday,AA,328,N3MCAA,LGA,ORD,2024-10-02 10:30:00,,,2024-10-02 17:04:00,,,733,2024-10-02 12:24:00,,,0,1,B,,,,,,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
23,Wednesday,AA,1064,N3MUAA,MIA,LGA,2024-10-02 11:05:00,,,2024-10-02 17:05:00,,,1096,2024-10-02 14:00:00,,,0,1,B,,,,,,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
23,Wednesday,AA,2157,,DCA,LGA,2024-10-02 14:00:00,,,2024-10-02 08:09:00,,,214,2024-10-02 15:29:00,,,0,1,C,,,,,,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
23,Wednesday,AA,2157,,LGA,DCA,2024-10-02 16:00:00,,,2024-10-02 08:08:00,,,214,2024-10-02 17:28:00,,,0,1,C,,,,,,DCA,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
23,Wednesday,WN,2747,N913WN,SMF,BUR,2024-10-02 16:40:00,,,2024-10-02 06:05:00,,,358,2024-10-02 17:45:00,,,0,1,A,,,,,,BUR,Bob Hope Airport (Hollywood Burbank Airport),Burbank,CA,USA,34.20062,-118.3585
23,Wednesday,AA,2145,,LGA,DCA,2024-10-02 18:00:00,,,2024-10-02 08:06:00,,,214,2024-10-02 19:26:00,,,0,1,C,,,,,,DCA,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
23,Wednesday,WN,2748,N913WN,BUR,SMF,2024-10-02 18:15:00,,,2024-10-02 07:05:00,,,358,2024-10-02 19:30:00,,,0,1,A,,,,,,SMF,Sacramento International Airport,Sacramento,CA,USA,38.69542,-121.59077
23,Wednesday,WN,507,N224WN,STL,MDW,2024-10-02 18:20:00,,,2024-10-02 07:00:00,,,251,2024-10-02 19:30:00,,,0,1,A,,,,,,MDW,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
23,Wednesday,AA,2122,,LGA,BOS,2024-10-02 19:00:00,,,2024-10-02 07:03:00,,,184,2024-10-02 20:13:00,,,0,1,C,,,,,,BOS,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518
23,Wednesday,AA,2153,,LGA,DCA,2024-10-02 19:00:00,,,2024-10-02 08:06:00,,,214,2024-10-02 20:26:00,,,0,1,C,,,,,,DCA,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
23,Wednesday,AA,2155,,DCA,LGA,2024-10-02 20:00:00,,,2024-10-02 08:08:00,,,214,2024-10-02 21:28:00,,,0,1,C,,,,,,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
23,Wednesday,AA,2156,,BOS,LGA,2024-10-02 20:00:00,,,2024-10-02 08:04:00,,,184,2024-10-02 21:24:00,,,0,1,C,,,,,,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
23,Wednesday,WN,2201,N566WN,LGA,IND,2024-10-02 20:05:00,,,2024-10-02 14:00:00,,,660,2024-10-02 22:25:00,,,0,1,A,,,,,,IND,Indianapolis International Airport,Indianapolis,IN,USA,39.71733,-86.29438
23,Wednesday,WN,2066,N289CT,LGA,ATL,2024-10-02 20:25:00,,,2024-10-02 16:05:00,,,762,2024-10-02 23:10:00,,,0,1,A,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
23,Wednesday,WN,55,N521SW,HOU,CRP,2024-10-02 21:55:00,2024-10-02 03:03:00,158.0,2024-10-02 05:00:00,,,187,2024-10-02 22:45:00,,,0,1,B,,,,,,CRP,Corpus Christi International Airport,Corpus Christi,TX,USA,27.77036,-97.50122
23,Wednesday,AA,2117,,DCA,LGA,2024-10-02 22:00:00,,,2024-10-02 06:07:00,,,214,2024-10-02 23:07:00,,,0,1,C,,,,,,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
23,Wednesday,AA,775,,SAN,PHL,2024-10-02 22:30:00,,,2024-10-02 03:00:00,,,2370,2024-10-02 06:30:00,,,0,1,C,,,,,,PHL,Philadelphia International Airport,Philadelphia,PA,USA,39.87195,-75.24114
24,Thursday,AA,1942,,IAH,CLT,2024-10-02 05:15:00,,,2024-10-02 13:09:00,,,912,2024-10-02 08:34:00,,,0,1,A,,,,,,CLT,Charlotte Douglas International Airport,Charlotte,NC,USA,35.21401,-80.94313
24,Thursday,WN,3247,N7742B,MDW,ATL,2024-10-02 07:40:00,,,2024-10-02 11:05:00,,,591,2024-10-02 10:35:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,1390,N7701B,DCA,ATL,2024-10-02 09:00:00,,,2024-10-02 12:00:00,,,547,2024-10-02 11:00:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,2696,N652SW,MSP,ATL,2024-10-02 09:35:00,,,2024-10-02 15:00:00,,,907,2024-10-02 13:05:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,4020,N7721E,FLL,ATL,2024-10-02 09:40:00,,,2024-10-02 11:05:00,,,581,2024-10-02 11:35:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,1519,N928WN,ATL,MKE,2024-10-02 09:40:00,,,2024-10-02 12:00:00,,,669,2024-10-02 10:40:00,,,0,1,B,,,,,,MKE,General Mitchell International Airport,Milwaukee,WI,USA,42.94722,-87.89658
24,Thursday,WN,3208,N641SW,MKE,ATL,2024-10-02 10:00:00,,,2024-10-02 12:05:00,,,669,2024-10-02 13:05:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,3273,N7748A,HOU,ATL,2024-10-02 10:05:00,,,2024-10-02 11:05:00,,,696,2024-10-02 13:00:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,1216,N910WN,ATL,FLL,2024-10-02 10:15:00,,,2024-10-02 11:05:00,,,581,2024-10-02 12:10:00,,,0,1,B,,,,,,FLL,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,USA,26.07258,-80.15275
24,Thursday,WN,2343,N636WN,MCI,ATL,2024-10-02 10:15:00,,,2024-10-02 11:05:00,,,692,2024-10-02 13:10:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,2798,N435WN,ATL,AUS,2024-10-02 10:30:00,,,2024-10-02 15:05:00,,,813,2024-10-02 12:05:00,,,0,1,B,,,,,,AUS,Austin-Bergstrom International Airport,Austin,TX,USA,30.19453,-97.66987
24,Thursday,WN,1971,N787SA,BOS,ATL,2024-10-02 10:50:00,,,2024-10-02 18:05:00,,,946,2024-10-02 13:55:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,1201,N929WN,TPA,ATL,2024-10-02 11:00:00,,,2024-10-02 09:00:00,,,406,2024-10-02 12:30:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,1635,N643SW,DTW,ATL,2024-10-02 11:05:00,,,2024-10-02 12:00:00,,,594,2024-10-02 13:05:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,3652,N933WN,RIC,ATL,2024-10-02 11:05:00,,,2024-10-02 11:00:00,,,481,2024-10-02 12:55:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,1866,N964WN,DCA,ATL,2024-10-02 11:10:00,,,2024-10-02 11:05:00,,,547,2024-10-02 13:05:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,2688,N7742B,ATL,DCA,2024-10-02 11:10:00,,,2024-10-02 10:05:00,,,547,2024-10-02 12:55:00,,,0,1,B,,,,,,DCA,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
24,Thursday,WN,1167,N931WN,CMH,ATL,2024-10-02 11:25:00,,,2024-10-02 09:05:00,,,447,2024-10-02 13:00:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,3826,N759GS,MDW,ATL,2024-10-02 11:30:00,,,2024-10-02 11:00:00,,,591,2024-10-02 14:20:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,3512,N7703A,IND,ATL,2024-10-02 11:30:00,,,2024-10-02 09:05:00,,,432,2024-10-02 13:05:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,1390,N7701B,ATL,MDW,2024-10-02 11:35:00,,,2024-10-02 11:05:00,,,591,2024-10-02 12:30:00,,,0,1,B,,,,,,MDW,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
24,Thursday,WN,3834,N617SW,RDU,ATL,2024-10-02 11:35:00,,,2024-10-02 08:05:00,,,356,2024-10-02 13:00:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,3235,N758SW,BWI,ATL,2024-10-02 12:10:00,,,2024-10-02 12:00:00,,,577,2024-10-02 14:10:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,1341,N951WN,DAL,ATL,2024-10-02 12:25:00,,,2024-10-02 11:05:00,,,721,2024-10-02 15:20:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,4054,N754SW,MDW,ATL,2024-10-02 12:40:00,,,2024-10-02 11:00:00,,,591,2024-10-02 15:30:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,1667,N550WN,STL,ATL,2024-10-02 12:40:00,,,2024-10-02 09:00:00,,,484,2024-10-02 15:10:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,2192,N229WN,DEN,ATL,2024-10-02 12:45:00,,,2024-10-02 17:00:00,,,1199,2024-10-02 17:35:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,1651,N569WN,FLL,ATL,2024-10-02 12:55:00,,,2024-10-02 11:05:00,,,581,2024-10-02 14:50:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,2063,N936WN,ATL,DAL,2024-10-02 12:55:00,,,2024-10-02 14:00:00,,,721,2024-10-02 14:15:00,,,0,1,B,,,,,,DAL,Dallas Love Field,Dallas,TX,USA,32.84711,-96.85177
24,Thursday,WN,1374,N714CB,MSY,ATL,2024-10-02 13:00:00,,,2024-10-02 08:00:00,,,425,2024-10-02 15:20:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,1201,N929WN,ATL,MDW,2024-10-02 13:05:00,,,2024-10-02 11:05:00,,,591,2024-10-02 14:00:00,,,0,1,B,,,,,,MDW,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
24,Thursday,WN,2660,N249WN,MCO,ATL,2024-10-02 13:25:00,,,2024-10-02 09:00:00,,,404,2024-10-02 14:55:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,3494,N943WN,TPA,ATL,2024-10-02 13:30:00,,,2024-10-02 09:00:00,,,406,2024-10-02 15:00:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,3273,N7748A,ATL,BOS,2024-10-02 13:35:00,,,2024-10-02 15:00:00,,,946,2024-10-02 16:05:00,,,0,1,B,,,,,,BOS,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518
24,Thursday,WN,3208,N617SW,ATL,STL,2024-10-02 13:40:00,,,2024-10-02 10:00:00,,,484,2024-10-02 14:20:00,,,0,1,B,,,,,,STL,St. Louis International Airport at Lambert Field,St Louis,MO,USA,38.74769,-90.35999
24,Thursday,WN,3512,N7703A,ATL,DCA,2024-10-02 13:45:00,,,2024-10-02 10:05:00,,,547,2024-10-02 15:30:00,,,0,1,B,,,,,,DCA,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
24,Thursday,WN,3834,N641SW,ATL,FLL,2024-10-02 13:45:00,,,2024-10-02 11:00:00,,,581,2024-10-02 15:35:00,,,0,1,B,,,,,,FLL,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,USA,26.07258,-80.15275
24,Thursday,WN,2696,N652SW,ATL,MSY,2024-10-02 13:45:00,,,2024-10-02 09:05:00,,,425,2024-10-02 14:20:00,,,0,1,B,,,,,,MSY,Louis Armstrong New Orleans International Airport,New Orleans,LA,USA,29.99339,-90.25803
24,Thursday,WN,1167,N931WN,ATL,TPA,2024-10-02 13:45:00,,,2024-10-02 09:00:00,,,406,2024-10-02 15:15:00,,,0,1,B,,,,,,TPA,Tampa International Airport,Tampa,FL,USA,27.97547,-82.53325
24,Thursday,AA,2110,,DFW,CLT,2024-10-02 13:45:00,,,2024-10-02 14:05:00,,,936,2024-10-02 17:10:00,,,0,1,A,,,,,,CLT,Charlotte Douglas International Airport,Charlotte,NC,USA,35.21401,-80.94313
24,Thursday,WN,1635,N643SW,ATL,BWI,2024-10-02 13:50:00,,,2024-10-02 10:05:00,,,577,2024-10-02 15:35:00,,,0,1,B,,,,,,BWI,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
24,Thursday,WN,1866,N964WN,ATL,LAS,2024-10-02 13:50:00,,,,,,1747,2024-10-02 15:30:00,,,0,1,B,,,,,,LAS,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
24,Thursday,WN,2343,N636WN,ATL,JAX,2024-10-02 13:55:00,,,2024-10-02 06:05:00,,,270,2024-10-02 15:00:00,,,0,1,B,,,,,,JAX,Jacksonville International Airport,Jacksonville,FL,USA,30.49406,-81.68786
24,Thursday,WN,2314,N395SW,HOU,ATL,2024-10-02 14:00:00,,,2024-10-02 11:05:00,,,696,2024-10-02 16:55:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,1259,N620SW,JAX,ATL,2024-10-02 14:05:00,,,2024-10-02 06:05:00,,,270,2024-10-02 15:10:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,1054,N716SW,LGA,ATL,2024-10-02 14:25:00,,,2024-10-02 17:00:00,,,762,2024-10-02 17:15:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,3737,N430WN,BWI,ATL,2024-10-02 14:45:00,,,2024-10-02 12:00:00,,,577,2024-10-02 16:45:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,3826,N759GS,ATL,TPA,2024-10-02 15:00:00,,,2024-10-02 09:00:00,,,406,2024-10-02 16:30:00,,,0,1,B,,,,,,TPA,Tampa International Airport,Tampa,FL,USA,27.97547,-82.53325
24,Thursday,WN,2497,N460WN,MCO,ATL,2024-10-02 15:20:00,,,2024-10-02 09:05:00,,,404,2024-10-02 16:55:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,4520,N608SW,MSY,ATL,2024-10-02 15:25:00,,,2024-10-02 08:00:00,,,425,2024-10-02 17:45:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
24,Thursday,WN,3831,N737JW,ATL,MDW,2024-10-02 15:25:00,,,2024-10-02 12:00:00,,,591,2024-10-02 16:25:00,,,0,1,B,,,,,,MDW,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
24,Thursday,WN,2236,N758SW,ATL,PHL,2024-10-02 15:45:00,,,2024-10-02 12:00:00,,,666,2024-10-02 17:45:00,,,0,1,B,,,,,,PHL,Philadelphia International Airport,Philadelphia,PA,USA,39.87195,-75.24114
24,Thursday,WN,3756,N787SA,ATL,MCI,2024-10-02 15:50:00,,,2024-10-02 13:00:00,,,692,2024-10-02 17:00:00,,,0,1,B,,,,,,MCI,Kansas City International Airport,Kansas City,MO,USA,39.29761,-94.71391
24,Thursday,WN,1341,N951WN,ATL,CMH,2024-10-02 15:55:00,,,2024-10-02 09:00:00,,,447,2024-10-02 17:25:00,,,0,1,B,,,,,,CMH,Port Columbus International Airport,Columbus,OH,USA,39.99799,-82.89188
24,Thursday,WN,1374,N714CB,ATL,DTW,2024-10-02 15:55:00,,,2024-10-02 11:05:00,,,594,2024-10-02 17:50:00,,,0,1,B,,,,,,DTW,Detroit Metropolitan Airport,Detroit,MI,USA,42.21206,-83.34884
24,Thursday,WN,1259,N620SW,ATL,MKE,2024-10-02 15:55:00,,,2024-10-02 12:00:00,,,669,2024-10-02 16:55:00,,,0,1,B,,,,,,MKE,General Mitchell International Airport,Milwaukee,WI,USA,42.94722,-87.89658
24,Thursday,WN,2660,N249WN,ATL,MSP,2024-10-02 15:55:00,,,2024-10-02 16:00:00,,,907,2024-10-02 17:35:00,,,0,1,B,,,,,,MSP,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
24,Thursday,WN,1667,N737JW,ATL,RIC,2024-10-02 16:00:00,,,2024-10-02 09:00:00,,,481,2024-10-02 17:30:00,,,0,1,B,,,,,,RIC,Richmond International Airport,Richmond,VA,USA,37.50517,-77.31967
24,Thursday,WN,4444,N374SW,ATL,DAL,2024-10-02 16:05:00,,,2024-10-02 14:00:00,,,721,2024-10-02 17:25:00,,,0,1,B,,,,,,DAL,Dallas Love Field,Dallas,TX,USA,32.84711,-96.85177
24,Thursday,WN,4054,N754SW,ATL,DCA,2024-10-02 16:05:00,,,2024-10-02 10:05:00,,,547,2024-10-02 17:50:00,,,0,1,B,,,,,,DCA,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772
24,Thursday,WN,1883,N936WN,ATL,RDU,2024-10-02 16:05:00,,,2024-10-02 07:05:00,,,356,2024-10-02 17:20:00,,,0,1,B,,,,,,RDU,Raleigh-Durham International Airport,Raleigh,NC,USA,35.87764,-78.78747
24,Thursday,WN,2279,N943WN,ATL,IND,2024-10-02 16:10:00,,,2024-10-02 08:05:00,,,432,2024-10-02 17:35:00,,,0,1,B,,,,,,IND,Indianapolis International Airport,Indianapolis,IN,USA,39.71733,-86.29438
24,Thursday,WN,4164,N250WN,ATL,HOU,2024-10-02 17:00:00,,,2024-10-02 14:00:00,,,696,2024-10-02 18:20:00,,,0,1,B,,,,,,HOU,William P. Hobby Airport,Houston,TX,USA,29.64542,-95.27889
24,Thursday,WN,1268,N430WN,ATL,LGA,2024-10-02 17:25:00,,,2024-10-02 13:00:00,,,762,2024-10-02 19:35:00,,,0,1,B,,,,,,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
24,Thursday,WN,2314,N395SW,ATL,MCO,2024-10-02 17:30:00,,,2024-10-02 08:05:00,,,404,2024-10-02 18:55:00,,,0,1,B,,,,,,MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603
24,Thursday,WN,3223,N460WN,ATL,TPA,2024-10-02 17:30:00,,,2024-10-02 08:05:00,,,406,2024-10-02 18:55:00,,,0,1,B,,,,,,TPA,Tampa International Airport,Tampa,FL,USA,27.97547,-82.53325
24,Thursday,WN,1969,N782SA,ATL,BWI,2024-10-02 17:40:00,,,2024-10-02 11:00:00,,,577,2024-10-02 19:30:00,,,0,1,B,,,,,,BWI,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
25,Friday,AA,2315,N5FDAA,MIA,EGE,2024-10-02 07:05:00,,,,,,1810,2024-10-02 09:55:00,,,0,1,B,,,,,,EGE,Eagle County Regional Airport,Eagle,CO,USA,39.64257,-106.9177
25,Friday,WN,12,,HOU,DAL,2024-10-02 09:00:00,,,2024-10-02 06:00:00,,,239,2024-10-02 10:00:00,,,0,1,A,,,,,,DAL,Dallas Love Field,Dallas,TX,USA,32.84711,-96.85177
25,Friday,AA,2561,N5DJAA,MIA,EGE,2024-10-02 09:25:00,,,,,,1810,2024-10-02 12:18:00,,,0,1,B,,,,,,EGE,Eagle County Regional Airport,Eagle,CO,USA,39.64257,-106.9177
25,Friday,AA,1494,N013AA,LAX,EGE,2024-10-02 10:10:00,,,2024-10-02 14:03:00,,,748,2024-10-02 13:33:00,,,0,1,B,,,,,,EGE,Eagle County Regional Airport,Eagle,CO,USA,39.64257,-106.9177
25,Friday,AA,1185,N003AA,ORD,EGE,2024-10-02 10:15:00,,,2024-10-02 17:07:00,,,1007,2024-10-02 12:12:00,,,0,1,B,,,,,,EGE,Eagle County Regional Airport,Eagle,CO,USA,39.64257,-106.9177
